id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
493,GR_electrolyzer,2050,4,1,6,-0.0
494,GR_electrolyzer,2050,4,7,12,-0.0
495,GR_electrolyzer,2050,4,13,18,-0.0
496,GR_electrolyzer,2050,4,19,24,-0.0
497,GR_electrolyzer,2050,5,1,6,-0.0
498,GR_electrolyzer,2050,5,7,12,-0.0
499,GR_electrolyzer,2050,5,13,18,-0.0
500,GR_electrolyzer,2050,5,19,24,-0.0
501,GR_electrolyzer,2050,6,1,6,-0.0
502,GR_electrolyzer,2050,6,7,12,-0.0
503,GR_electrolyzer,2050,6,13,18,-0.0
504,GR_electrolyzer,2050,6,19,24,-0.0
505,GR_electrolyzer,2050,7,1,6,-0.0
